date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-20,WNBA,CHI@DAL,CHI,Skylar Diggins,START,ACTIVE,PTS,OVER,,9.8,8,1.8,1.5,16.4,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Skylar Diggins,START,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Skylar Diggins,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Kamilla Cardoso,START,ACTIVE,BLK,OVER,,0.7,0,0.7,0.5,1.4,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Natasha Cloud,START,ACTIVE,PTS,OVER,,6.8,5,1.8,1.5,8.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Natasha Cloud,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Natasha Cloud,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Gabriela Jaquez,START,ACTIVE,PTS,OVER,,7.7,6,1.7,1.5,11.1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Gabriela Jaquez,START,ACTIVE,REB,OVER,,3,2,1,1,4.4,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Gabriela Jaquez,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Gabriela Jaquez,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Elizabeth Williams,START,ACTIVE,PTS,OVER,,6.7,5,1.7,1.5,8.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Elizabeth Williams,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.9,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Elizabeth Williams,START,ACTIVE,BLK,OVER,,0.7,0,0.7,0.5,1.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Azura Stevens,BENCH,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Azura Stevens,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.9,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Azura Stevens,BENCH,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Jacy Sheldon,BENCH,ACTIVE,REB,OVER,,2,1,1,1,1.9,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Jacy Sheldon,BENCH,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.9,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Jacy Sheldon,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Sydney Taylor,BENCH,ACTIVE,PTS,OVER,,7.5,6,1.5,1.5,10.7,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Sydney Taylor,BENCH,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Sydney Taylor,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Rachel Banham,BENCH,ACTIVE,PTS,OVER,,5.6,4,1.6,1.5,5.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Rachel Banham,BENCH,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.2,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Aicha Coulibaly,BENCH,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Aicha Coulibaly,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Aicha Coulibaly,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Maddy Westbeld,BENCH,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.4,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Maddy Westbeld,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.9,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,CHI,Maddy Westbeld,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Arike Ogunbowale,START,ACTIVE,PTS,OVER,,11,9,2,1.5,19.6,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Arike Ogunbowale,START,ACTIVE,STL,OVER,,0.9,0,0.9,0.5,1.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Paige Bueckers,START,ACTIVE,PTS,OVER,,10.8,9,1.8,1.5,19.1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Paige Bueckers,START,ACTIVE,AST,OVER,,3,2,1,1,5.6,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Paige Bueckers,START,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Paige Bueckers,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Azzi Fudd,START,ACTIVE,3PM,OVER,,1.1,0,1.1,0.5,1.7,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Azzi Fudd,START,ACTIVE,STL,OVER,,0.9,0,0.9,0.5,1.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Azzi Fudd,START,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Jessica Shepard,START,ACTIVE,REB,OVER,,4,3,1,1,7,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Jessica Shepard,START,ACTIVE,AST,OVER,,2,1,1,1,3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Sug Sutton,START,ACTIVE,AST,OVER,,2.2,1,1.2,1,3.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Sug Sutton,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Sug Sutton,START,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.6,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Alanna Smith,BENCH,ACTIVE,REB,OVER,,3,2,1,1,4.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Alanna Smith,BENCH,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Alanna Smith,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Alanna Smith,BENCH,ACTIVE,BLK,OVER,,0.6,0,0.6,0.5,1.1,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Maddy Siegrist,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.6,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Maddy Siegrist,BENCH,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.5,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Aziaha James,BENCH,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Aziaha James,BENCH,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Li Yueru,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.6,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Awak Kuier,BENCH,ACTIVE,PTS,OVER,,4.5,3,1.5,1.5,3,live_roster_api,,PENDING
2026-06-20,WNBA,CHI@DAL,DAL,Awak Kuier,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.7,live_roster_api,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Joe Mack,,ACTIVE,total_bases,UNDER,4.4,0.2,,-4.2,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Esteury Ruiz,,ACTIVE,total_bases,UNDER,4.4,0.3,,-4.1,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Owen Caissie,,ACTIVE,total_bases,UNDER,4.4,0.6,,-3.8,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Xavier Edwards,,ACTIVE,hits,UNDER,4.4,0.8,,-3.6,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Jakob Marsee,,ACTIVE,total_bases,UNDER,4.4,1.1,,-3.3,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Kyle Stowers,,ACTIVE,total_bases,UNDER,4.4,1.2,,-3.2,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Xavier Edwards,,ACTIVE,total_bases,UNDER,4.4,1.6,,-2.8,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Otto Lopez,,ACTIVE,total_bases,UNDER,4.4,1.7,,-2.7,,,sdio_lines,,PENDING
2026-06-20,MLB,SF@MIA,MIA,Owen Caissie,,ACTIVE,hits,UNDER,1.5,0.8,,-0.7,,,sdio_lines,,PENDING
